Localisation,COEFF_F212,PROFIL,Nom,Missions_en_cours,Competences,Date_Demarrage,Date_de_fin,Tx_occup,Stream_BT
Tours,115,Junior,Tonya Fry,DISPO ICE,Pilotage BT,2026-07-07,2027-04-10,0.5,DSIA
Tours,115,Junior,Tonya Fry,congés,Pilotage BT,2027-04-11,2027-04-25,1.0,DSIA
Paris,100,Sénior,Alicia Castaneda,Bouygues,Talend BD,2023-09-01,2024-01-01,0.2,ODI
Paris,100,Sénior,Alicia Castaneda,LVMH,Talend BD,2023-12-03,2024-03-17,0.8,ODI
Paris,100,Sénior,Alicia Castaneda,Enedis,Talend BD,2024-02-09,2024-02-26,0.2,ODI
Paris,100,Sénior,Alicia Castaneda,Dalkia,Talend BD,2024-01-13,2024-12-26,0.8,ODI
Paris,100,Sénior,Alicia Castaneda,Engie,Talend BD,2024-11-27,2025-01-09,0.2,ODI
Paris,100,Sénior,Alicia Castaneda,La Poste,Talend BD,2024-10-28,2025-06-13,0.8,ODI
Paris,105,Sénior,Maria Curtis,BPCE,SSIS,2024-04-02,2024-10-25,0.2,DSIA
Paris,105,Sénior,Maria Curtis,Orange,SSIS,2024-10-08,2024-11-28,0.8,DSIA
Paris,105,Sénior,Maria Curtis,Engie,SSIS,2024-09-24,2025-04-23,0.2,DSIA
Paris,105,Sénior,Maria Curtis,LVMH,SSIS,2025-04-06,2025-06-23,0.8,DSIA
Paris,105,Sénior,Maria Curtis,Fraikin,SSIS,2025-04-01,2025-12-18,0.2,DSIA
Paris,105,Sénior,Maria Curtis,Société Générale,SSIS,2025-09-25,2026-08-24,0.8,DSIA
Paris,105,Sénior,Maria Curtis,congés,SSIS,2026-08-25,2026-09-08,1.0,DSIA
Paris,115,Confirmé,Shelly Fuller,BPCE,"Talend, Talend BD",2024-03-17,2025-02-09,0.8,ODI
Paris,115,Confirmé,Shelly Fuller,Dalkia,"Talend, Talend BD",2024-12-24,2025-03-27,0.2,ODI
Paris,115,Confirmé,Shelly Fuller,Orange,"Talend, Talend BD",2025-02-02,2025-12-23,0.8,ODI
Paris,115,Confirmé,Shelly Fuller,Enedis,"Talend, Talend BD",2025-11-05,2026-01-08,0.2,ODI
Paris,115,Confirmé,Shelly Fuller,congés,"Talend, Talend BD",2026-01-09,2026-01-23,1.0,ODI
Paris,115,Confirmé,Shelly Fuller,LVMH,"Talend, Talend BD",2026-01-24,2026-10-12,0.8,ODI
Paris,115,Confirmé,Shelly Fuller,Bouygues,"Talend, Talend BD",2026-09-12,2026-12-26,0.2,ODI
Paris,105,Confirmé,Mitchell Short,Dalkia,UX,2024-06-19,2025-05-05,0.2,DSIA
Paris,105,Confirmé,Mitchell Short,Fraikin,UX,2025-02-21,2026-02-03,0.8,DSIA
Paris,105,Confirmé,Mitchell Short,Enedis,UX,2026-01-01,2026-09-21,0.2,DSIA
Paris,105,Confirmé,Mitchell Short,La Poste,UX,2026-07-14,2027-01-16,0.8,DSIA
Paris,105,Confirmé,Mitchell Short,BPCE,UX,2026-10-24,2027-01-03,0.2,DSIA
Paris,105,Confirmé,Mitchell Short,DISPO ICE,UX,2026-12-13,2027-03-29,0.8,DSIA
Paris,105,Confirmé,Mitchell Short,Société Générale,UX,2027-02-18,2027-11-05,0.2,DSIA
Paris,105,Confirmé,Mitchell Short,Bouygues,UX,2027-09-14,2028-01-15,0.8,DSIA
Mtp,105,Junior,Felicia Wright,Bouygues,SSIS,2024-02-06,2024-12-22,0.8,TALEND
Mtp,105,Junior,Felicia Wright,Club Med,SSIS,2024-09-29,2025-06-29,0.2,TALEND
Mtp,105,Junior,Felicia Wright,La Poste,SSIS,2025-06-07,2026-05-01,0.8,TALEND
Mtp,105,Junior,Felicia Wright,Enedis,SSIS,2026-03-08,2026-06-01,0.2,TALEND
Paris,100,Expert,Rachel Beltran,Orange,MsBI/BO,2023-09-02,2023-11-03,0.5,Cloud Azure
Paris,100,Expert,Rachel Beltran,Bouygues,MsBI/BO,2023-08-22,2023-12-20,0.5,Cloud Azure
Paris,100,Expert,Rachel Beltran,BPCE,MsBI/BO,2023-11-03,2024-04-16,0.5,Cloud Azure
Paris,100,Expert,Rachel Beltran,COVEA,MsBI/BO,2024-02-26,2024-04-14,0.5,Cloud Azure
Paris,100,Expert,Rachel Beltran,Dalkia,MsBI/BO,2024-02-26,2024-10-25,0.5,Cloud Azure
Paris,100,Expert,Rachel Beltran,LVMH,MsBI/BO,2024-08-13,2024-12-03,0.5,Cloud Azure
Paris,100,Expert,Rachel Beltran,Engie,MsBI/BO,2024-10-13,2025-08-20,0.5,Cloud Azure
Paris,100,Expert,Rachel Beltran,La Poste,MsBI/BO,2025-07-18,2025-10-26,0.5,Cloud Azure
Mtp,105,Confirmé,Scott Robertson,La Poste,Cybersecurity,2023-12-01,2024-06-09,0.2,DataViz
Mtp,105,Confirmé,Scott Robertson,COVEA,Cybersecurity,2024-04-19,2024-12-18,0.8,DataViz
Mtp,105,Confirmé,Scott Robertson,Société Générale,Cybersecurity,2024-11-15,2025-07-11,0.2,DataViz
Mtp,105,Confirmé,Scott Robertson,Club Med,Cybersecurity,2025-05-04,2025-05-20,0.8,DataViz
Mtp,105,Confirmé,Scott Robertson,Orange,Cybersecurity,2025-04-14,2025-06-29,0.2,DataViz
Paris,115,Expert,Patricia Moyer,La Poste,Data Ing + Data S.,2023-10-07,2024-02-26,0.8,Data Management
Paris,115,Expert,Patricia Moyer,congés,Data Ing + Data S.,2024-02-27,2024-03-12,1.0,Data Management
Paris,115,Expert,Patricia Moyer,Club Med,Data Ing + Data S.,2024-03-13,2024-08-29,1.0,Data Management
Paris,115,Expert,Patricia Moyer,LVMH,Data Ing + Data S.,2024-07-06,2025-03-14,0.0,Data Management
Paris,105,Expert,Kellie Dalton,Société Générale,Direction de projet,2023-10-27,2023-10-29,0.5,MSBI
Paris,105,Expert,Kellie Dalton,Engie,Direction de projet,2023-08-10,2024-03-18,0.5,MSBI
Paris,105,Expert,Kellie Dalton,congés,Direction de projet,2024-03-19,2024-04-02,1.0,MSBI
Paris,105,Expert,Kellie Dalton,Bouygues,Direction de projet,2024-04-03,2024-04-20,0.6,MSBI
Paris,105,Expert,Kellie Dalton,LVMH,Direction de projet,2024-03-03,2024-03-16,0.4,MSBI
Paris,105,Expert,Kellie Dalton,Enedis,Direction de projet,2024-01-03,2024-03-20,0.6,MSBI
Mtp,170,Junior,Samuel Garcia,Orange,SAS,2023-09-18,2023-12-24,0.2,DataViz
Mtp,170,Junior,Samuel Garcia,Engie,SAS,2023-11-30,2024-02-27,0.8,DataViz
Mtp,170,Junior,Samuel Garcia,Fraikin,SAS,2024-01-05,2024-02-14,0.2,DataViz
Mtp,170,Junior,Samuel Garcia,Société Générale,SAS,2024-01-15,2024-04-27,0.8,DataViz
Mtp,170,Junior,Samuel Garcia,Dalkia,SAS,2024-02-09,2024-09-22,0.2,DataViz
Paris,170,Expert,Jared Suarez,BPCE,DevOps,2023-12-24,2024-04-13,0.8,DataViz
Paris,170,Expert,Jared Suarez,Orange,DevOps,2024-03-13,2024-10-29,0.2,DataViz
Paris,170,Expert,Jared Suarez,Club Med,DevOps,2024-09-29,2024-12-07,0.8,DataViz
Paris,170,Expert,Jared Suarez,Bouygues,DevOps,2024-10-21,2025-03-18,0.2,DataViz
Paris,170,Expert,Jared Suarez,La Poste,DevOps,2025-02-01,2025-05-16,0.8,DataViz
Paris,170,Expert,Jared Suarez,Engie,DevOps,2025-03-09,2026-01-30,0.2,DataViz
Paris,170,Expert,Jared Suarez,LVMH,DevOps,2026-01-01,2026-07-02,0.8,DataViz
Tours,115,Junior,Ryan Campbell,La Poste,Data Ing + Data S.,2023-09-12,2023-11-20,0.5,Data Management
Tours,115,Junior,Ryan Campbell,Fraikin,Data Ing + Data S.,2023-10-31,2024-08-28,0.5,Data Management
Tours,115,Junior,Ryan Campbell,Orange,Data Ing + Data S.,2024-06-23,2024-12-05,0.5,Data Management
Tours,115,Junior,Ryan Campbell,COVEA,Data Ing + Data S.,2024-10-10,2025-08-11,0.5,Data Management
Tours,115,Junior,Ryan Campbell,Engie,Data Ing + Data S.,2025-05-27,2026-01-09,0.5,Data Management
Tours,115,Junior,Ryan Campbell,LVMH,Data Ing + Data S.,2025-12-23,2026-05-27,0.5,Data Management
Tours,115,Junior,Ryan Campbell,BPCE,Data Ing + Data S.,2026-03-29,2026-06-12,0.5,Data Management
Tours,115,Junior,Ryan Campbell,Enedis,Data Ing + Data S.,2026-04-27,2027-02-26,0.5,Data Management
Tours,150,Confirmé,Sherri White,Club Med,Data Ing + Data S.,2024-05-21,2024-08-19,0.5,MSBI
Tours,150,Confirmé,Sherri White,La Poste,Data Ing + Data S.,2024-06-16,2025-02-12,0.5,MSBI
Tours,150,Confirmé,Sherri White,Engie,Data Ing + Data S.,2024-12-14,2025-11-15,0.5,MSBI
Tours,150,Confirmé,Sherri White,Orange,Data Ing + Data S.,2025-10-02,2026-05-30,0.5,MSBI
Tours,150,Confirmé,Sherri White,BPCE,Data Ing + Data S.,2026-04-09,2027-01-21,0.5,MSBI
Tours,170,Sénior,Tyler Swanson,DISPO ICE,MsBI/BO,2024-05-05,2024-12-22,0.8,Data Management
Tours,170,Sénior,Tyler Swanson,Fraikin,MsBI/BO,2024-10-01,2025-06-23,0.2,Data Management
Tours,170,Sénior,Tyler Swanson,Société Générale,MsBI/BO,2025-04-02,2025-12-23,0.8,Data Management
Tours,170,Sénior,Tyler Swanson,Engie,MsBI/BO,2025-10-16,2026-07-16,0.2,Data Management
Tours,170,Sénior,Tyler Swanson,Bouygues,MsBI/BO,2026-06-15,2026-09-22,0.8,Data Management
Mtp,150,Expert,Terry Kim,Société Générale,Azure,2024-05-10,2024-12-16,0.8,ODI
Mtp,150,Expert,Terry Kim,Fraikin,Azure,2024-10-24,2025-01-09,0.2,ODI
Mtp,150,Expert,Terry Kim,COVEA,Azure,2024-11-17,2025-09-10,0.8,ODI
Mtp,150,Expert,Terry Kim,Bouygues,Azure,2025-08-25,2025-10-23,0.2,ODI
Mtp,150,Expert,Terry Kim,Enedis,Azure,2025-08-24,2026-01-08,0.8,ODI
Mtp,150,Expert,Terry Kim,Dalkia,Azure,2025-12-03,2026-02-07,0.2,ODI
Mtp,150,Expert,Terry Kim,Club Med,Azure,2025-11-18,2026-06-01,0.8,ODI
Mtp,150,Expert,Terry Kim,LVMH,Azure,2026-04-23,2026-11-25,0.2,ODI
Tours,115,Expert,Richard Griffin,La Poste,"Informatica stambia, talend, datastage",2024-01-07,2024-02-17,0.5,DSIA
Tours,115,Expert,Richard Griffin,congés,"Informatica stambia, talend, datastage",2024-02-18,2024-03-03,1.0,DSIA
Tours,115,Expert,Richard Griffin,Bouygues,"Informatica stambia, talend, datastage",2024-03-04,2025-01-23,0.8,DSIA
Tours,115,Expert,Richard Griffin,Fraikin,"Informatica stambia, talend, datastage",2024-12-09,2025-11-23,0.2,DSIA
Tours,115,Expert,Richard Griffin,COVEA,"Informatica stambia, talend, datastage",2025-10-29,2026-06-08,0.8,DSIA
Paris,100,Confirmé,Lisa Wolf,BPCE,Direction de projet,2024-07-13,2024-08-18,0.2,DSIA
Paris,100,Confirmé,Lisa Wolf,Club Med,Direction de projet,2024-05-28,2025-05-13,0.8,DSIA
Paris,100,Confirmé,Lisa Wolf,Société Générale,Direction de projet,2025-04-15,2026-02-12,0.2,DSIA
Paris,100,Confirmé,Lisa Wolf,Bouygues,Direction de projet,2025-12-28,2026-09-10,0.8,DSIA
Paris,100,Confirmé,Lisa Wolf,Enedis,Direction de projet,2026-06-21,2026-08-08,0.2,DSIA
Tours,150,Expert,Brandon Cook,Bouygues,DevOps,2023-11-18,2024-10-16,0.8,Data Integration
Tours,150,Expert,Brandon Cook,Fraikin,DevOps,2024-08-24,2024-09-30,0.2,Data Integration
Tours,150,Expert,Brandon Cook,BPCE,DevOps,2024-09-09,2025-04-13,0.8,Data Integration
Tours,150,Expert,Brandon Cook,COVEA,DevOps,2025-02-02,2025-06-08,0.2,Data Integration
Tours,150,Expert,Brandon Cook,DISPO ICE,DevOps,2025-04-03,2026-03-02,0.8,Data Integration
Tours,150,Expert,Brandon Cook,Orange,DevOps,2026-01-17,2026-09-13,0.2,Data Integration
Tours,150,Expert,Brandon Cook,Dalkia,DevOps,2026-07-03,2026-08-28,0.8,Data Integration
Tours,150,Expert,Brandon Cook,La Poste,DevOps,2026-07-16,2026-11-05,0.2,Data Integration
Tours,170,Expert,Elizabeth Burton,COVEA,"Talend, Talend BD",2023-10-30,2024-02-10,0.8,MSBI
Tours,170,Expert,Elizabeth Burton,Fraikin,"Talend, Talend BD",2023-11-23,2024-07-16,0.2,MSBI
Tours,170,Expert,Elizabeth Burton,Enedis,"Talend, Talend BD",2024-04-27,2024-12-01,0.8,MSBI
Tours,170,Expert,Elizabeth Burton,Société Générale,"Talend, Talend BD",2024-10-23,2024-11-02,0.2,MSBI
Tours,170,Expert,Elizabeth Burton,BPCE,"Talend, Talend BD",2024-09-09,2025-05-11,0.8,MSBI
Tours,150,Sénior,Oscar Clark,Enedis,Data Ing + Data S.,2023-11-24,2024-03-09,0.5,DataViz
Tours,150,Sénior,Oscar Clark,Orange,Data Ing + Data S.,2024-01-02,2024-01-07,0.5,DataViz
Tours,150,Sénior,Oscar Clark,COVEA,Data Ing + Data S.,2023-10-26,2024-06-15,0.5,DataViz
Tours,150,Sénior,Oscar Clark,BPCE,Data Ing + Data S.,2024-04-10,2024-12-10,0.5,DataViz
Tours,150,Sénior,Oscar Clark,LVMH,Data Ing + Data S.,2024-10-27,2025-09-06,0.5,DataViz
Tours,150,Sénior,Oscar Clark,La Poste,Data Ing + Data S.,2025-07-29,2026-06-11,0.5,DataViz
Tours,150,Sénior,Oscar Clark,Bouygues,Data Ing + Data S.,2026-04-12,2026-11-19,0.5,DataViz
Tours,150,Sénior,Oscar Clark,DISPO ICE,Data Ing + Data S.,2026-09-03,2027-03-06,0.5,DataViz
Mtp,105,Sénior,Susan Martin,Engie,DevOps,2024-01-23,2024-09-22,0.8,Data Integration
Mtp,105,Sénior,Susan Martin,Fraikin,DevOps,2024-07-02,2024-07-07,0.2,Data Integration
Mtp,105,Sénior,Susan Martin,LVMH,DevOps,2024-05-19,2024-12-31,0.8,Data Integration
Mtp,105,Sénior,Susan Martin,La Poste,DevOps,2024-11-10,2025-06-20,0.2,Data Integration
Mtp,105,Sénior,Susan Martin,Club Med,DevOps,2025-04-07,2026-03-29,0.8,Data Integration
Mtp,105,Sénior,Susan Martin,BPCE,DevOps,2026-03-08,2026-07-15,0.2,Data Integration
Mtp,105,Sénior,Susan Martin,congés,DevOps,2026-07-16,2026-07-30,1.0,Data Integration
Mtp,170,Sénior,Shane Day,Club Med,MsBI/BO,2024-03-09,2024-09-30,0.8,ODI
Mtp,170,Sénior,Shane Day,Enedis,MsBI/BO,2024-07-16,2024-09-20,0.2,ODI
Mtp,170,Sénior,Shane Day,Fraikin,MsBI/BO,2024-08-06,2025-03-31,0.8,ODI
Mtp,170,Sénior,Shane Day,Orange,MsBI/BO,2025-01-17,2025-05-17,0.2,ODI
Mtp,170,Sénior,Shane Day,congés,MsBI/BO,2025-05-18,2025-06-01,1.0,ODI
Mtp,150,Expert,Jorge Lee,Club Med,UX,2024-04-19,2024-08-24,0.8,Data Integration
Mtp,150,Expert,Jorge Lee,Enedis,UX,2024-08-02,2025-04-07,0.2,Data Integration
Mtp,150,Expert,Jorge Lee,Fraikin,UX,2025-02-12,2025-08-10,0.8,Data Integration
Mtp,150,Expert,Jorge Lee,congés,UX,2025-08-11,2025-08-25,1.0,Data Integration
Mtp,150,Expert,Jorge Lee,Société Générale,UX,2025-08-26,2025-09-15,0.5,Data Integration
Mtp,150,Expert,Jorge Lee,Orange,UX,2025-07-27,2026-07-11,0.5,Data Integration
Mtp,150,Expert,Jorge Lee,LVMH,UX,2026-06-11,2027-04-13,0.5,Data Integration
Tours,170,Confirmé,Megan Woods,Bouygues,UX,2023-09-29,2024-01-23,0.2,MSBI
Tours,170,Confirmé,Megan Woods,DISPO ICE,UX,2023-11-29,2024-08-28,0.8,MSBI
Tours,170,Confirmé,Megan Woods,Société Générale,UX,2024-08-06,2024-12-15,0.2,MSBI
Tours,170,Confirmé,Megan Woods,BPCE,UX,2024-11-17,2024-11-18,0.8,MSBI
Tours,170,Confirmé,Megan Woods,Orange,UX,2024-09-03,2025-06-18,0.2,MSBI
Tours,170,Confirmé,Megan Woods,congés,UX,2025-06-19,2025-07-03,1.0,MSBI
Tours,170,Confirmé,Megan Woods,Engie,UX,2025-07-04,2025-12-17,1.0,MSBI
Mtp,170,Junior,Jeffrey Jones,BPCE,"Informatica stambia, talend, datastage",2024-05-14,2024-09-09,0.2,MSBI
Mtp,170,Junior,Jeffrey Jones,Enedis,"Informatica stambia, talend, datastage",2024-06-22,2024-08-24,0.8,MSBI
Mtp,170,Junior,Jeffrey Jones,Orange,"Informatica stambia, talend, datastage",2024-06-25,2025-05-24,0.2,MSBI
Mtp,170,Junior,Jeffrey Jones,COVEA,"Informatica stambia, talend, datastage",2025-05-03,2025-11-17,0.8,MSBI
Mtp,170,Junior,Jeffrey Jones,Société Générale,"Informatica stambia, talend, datastage",2025-10-24,2026-07-30,0.2,MSBI
Mtp,170,Junior,Jeffrey Jones,Bouygues,"Informatica stambia, talend, datastage",2026-06-17,2027-03-31,0.8,MSBI
Mtp,170,Junior,Jeffrey Jones,Club Med,"Informatica stambia, talend, datastage",2027-02-21,2027-04-07,0.2,MSBI
Tours,115,Expert,Kristen Williams,Engie,MsBI/BO,2024-02-23,2024-03-19,0.2,MSBI
Tours,115,Expert,Kristen Williams,Orange,MsBI/BO,2024-02-24,2024-07-20,0.8,MSBI
Tours,115,Expert,Kristen Williams,Fraikin,MsBI/BO,2024-05-23,2024-12-25,0.2,MSBI
Tours,115,Expert,Kristen Williams,congés,MsBI/BO,2024-12-26,2025-01-09,1.0,MSBI
Tours,115,Expert,Kristen Williams,Société Générale,MsBI/BO,2025-01-10,2025-11-20,0.3,MSBI
Tours,115,Expert,Kristen Williams,LVMH,MsBI/BO,2025-09-25,2026-07-21,0.7,MSBI
Mtp,170,Junior,Megan Fowler,COVEA,Datastage,2024-02-09,2024-06-16,0.2,DataViz
Mtp,170,Junior,Megan Fowler,Enedis,Datastage,2024-04-06,2024-09-06,0.8,DataViz
Mtp,170,Junior,Megan Fowler,BPCE,Datastage,2024-06-20,2025-03-08,0.2,DataViz
Mtp,170,Junior,Megan Fowler,LVMH,Datastage,2025-01-07,2025-08-21,0.8,DataViz
Mtp,170,Junior,Megan Fowler,congés,Datastage,2025-08-22,2025-09-05,1.0,DataViz
Paris,100,Expert,Andrew Bryant,Club Med,Cybersecurity,2024-01-09,2024-09-02,0.2,DataViz
Paris,100,Expert,Andrew Bryant,congés,Cybersecurity,2024-09-03,2024-09-17,1.0,DataViz
Paris,100,Expert,Andrew Bryant,Orange,Cybersecurity,2024-09-18,2025-09-09,0.6,DataViz
Paris,100,Expert,Andrew Bryant,Dalkia,Cybersecurity,2025-08-07,2026-07-29,0.4,DataViz
Paris,100,Expert,Andrew Bryant,Engie,Cybersecurity,2026-06-19,2026-08-17,0.6,DataViz
Paris,100,Expert,Andrew Bryant,La Poste,Cybersecurity,2026-07-11,2027-04-18,0.4,DataViz
Paris,100,Expert,Andrew Bryant,BPCE,Cybersecurity,2027-03-10,2028-03-04,0.6,DataViz
Paris,100,Expert,Andrew Bryant,COVEA,Cybersecurity,2028-01-20,2028-03-15,0.4,DataViz
Tours,105,Confirmé,Robert Rice,congés,"Talend, Talend BD",2023-12-24,2024-01-07,1.0,ODI
Tours,105,Confirmé,Robert Rice,Club Med,"Talend, Talend BD",2024-01-08,2024-01-13,0.4,ODI
Tours,105,Confirmé,Robert Rice,LVMH,"Talend, Talend BD",2023-12-14,2024-03-17,0.6,ODI
Tours,105,Confirmé,Robert Rice,Fraikin,"Talend, Talend BD",2024-01-14,2024-03-31,0.4,ODI
Tours,105,Confirmé,Robert Rice,BPCE,"Talend, Talend BD",2024-02-11,2024-04-15,0.6,ODI
Tours,105,Confirmé,Robert Rice,DISPO ICE,"Talend, Talend BD",2024-02-07,2024-05-22,0.4,ODI
Tours,115,Confirmé,Julia Vincent,Enedis,SAS,2024-03-23,2024-09-06,0.2,ODI
Tours,115,Confirmé,Julia Vincent,Dalkia,SAS,2024-08-13,2025-08-02,0.8,ODI
Tours,115,Confirmé,Julia Vincent,Société Générale,SAS,2025-06-20,2025-07-07,0.2,ODI
Tours,115,Confirmé,Julia Vincent,congés,SAS,2025-07-08,2025-07-22,1.0,ODI
Tours,115,Confirmé,Julia Vincent,LVMH,SAS,2025-07-23,2025-11-27,0.2,ODI
Tours,115,Confirmé,Julia Vincent,BPCE,SAS,2025-09-14,2026-01-30,0.8,ODI
Tours,170,Confirmé,Dennis Walker,Enedis,"Power BI, Azure, BO, Qlik",2024-03-27,2025-03-01,0.5,DataViz
Tours,170,Confirmé,Dennis Walker,BPCE,"Power BI, Azure, BO, Qlik",2025-01-24,2025-10-25,0.5,DataViz
Tours,170,Confirmé,Dennis Walker,DISPO ICE,"Power BI, Azure, BO, Qlik",2025-09-19,2026-03-14,0.5,DataViz
Tours,170,Confirmé,Dennis Walker,Bouygues,"Power BI, Azure, BO, Qlik",2026-01-28,2026-06-12,0.5,DataViz
Tours,170,Confirmé,Dennis Walker,LVMH,"Power BI, Azure, BO, Qlik",2026-05-07,2026-08-29,0.5,DataViz
Tours,170,Confirmé,Dennis Walker,congés,"Power BI, Azure, BO, Qlik",2026-08-30,2026-09-13,1.0,DataViz
Tours,170,Confirmé,Dennis Walker,Société Générale,"Power BI, Azure, BO, Qlik",2026-09-14,2027-08-05,0.4,DataViz
Mtp,150,Expert,Sherry Wolf,Dalkia,"Talend, Talend BD",2023-09-29,2024-07-26,0.8,DSIA
Mtp,150,Expert,Sherry Wolf,Engie,"Talend, Talend BD",2024-05-11,2024-07-20,0.2,DSIA
Mtp,150,Expert,Sherry Wolf,congés,"Talend, Talend BD",2024-07-21,2024-08-04,1.0,DSIA
Mtp,150,Expert,Sherry Wolf,Enedis,"Talend, Talend BD",2024-08-05,2024-09-23,0.9,DSIA
Mtp,150,Expert,Sherry Wolf,Club Med,"Talend, Talend BD",2024-08-14,2025-04-24,0.1,DSIA
Mtp,150,Expert,Sherry Wolf,LVMH,"Talend, Talend BD",2025-02-24,2025-12-10,0.9,DSIA
Tours,100,Confirmé,Julie Davis,Bouygues,Pilotage BT,2024-05-30,2024-06-24,0.5,DataViz
Tours,100,Confirmé,Julie Davis,Fraikin,Pilotage BT,2024-04-05,2024-08-31,0.5,DataViz
Tours,100,Confirmé,Julie Davis,Enedis,Pilotage BT,2024-07-24,2025-07-07,0.5,DataViz
Tours,100,Confirmé,Julie Davis,Engie,Pilotage BT,2025-05-10,2025-07-31,0.5,DataViz
Tours,100,Confirmé,Julie Davis,LVMH,Pilotage BT,2025-06-22,2026-04-29,0.5,DataViz
Tours,100,Confirmé,Julie Davis,congés,Pilotage BT,2026-04-30,2026-05-14,1.0,DataViz
Paris,150,Expert,Alejandra Delgado,DISPO ICE,Data Ing + Data S.,2024-07-10,2024-11-06,0.5,TALEND
Paris,150,Expert,Alejandra Delgado,La Poste,Data Ing + Data S.,2024-08-21,2025-03-28,0.5,TALEND
Paris,150,Expert,Alejandra Delgado,BPCE,Data Ing + Data S.,2025-01-27,2025-12-20,0.5,TALEND
Paris,150,Expert,Alejandra Delgado,Enedis,Data Ing + Data S.,2025-10-17,2026-03-19,0.5,TALEND
Tours,170,Sénior,Calvin Andrews,Fraikin,DevOps,2024-04-18,2024-09-03,0.5,DSIA
Tours,170,Sénior,Calvin Andrews,Club Med,DevOps,2024-08-06,2024-09-07,0.5,DSIA
Tours,170,Sénior,Calvin Andrews,Engie,DevOps,2024-07-30,2025-04-08,0.5,DSIA
Tours,170,Sénior,Calvin Andrews,Bouygues,DevOps,2025-03-06,2025-11-04,0.5,DSIA
Tours,170,Sénior,Calvin Andrews,BPCE,DevOps,2025-09-08,2025-09-08,0.5,DSIA
Tours,170,Sénior,Calvin Andrews,congés,DevOps,2025-09-09,2025-09-23,1.0,DSIA
Tours,105,Expert,Kathryn Johnson,Engie,Direction de projet,2024-05-05,2025-03-09,0.5,ODI
Tours,105,Expert,Kathryn Johnson,Club Med,Direction de projet,2025-02-15,2025-10-18,0.5,ODI
Tours,105,Expert,Kathryn Johnson,DISPO ICE,Direction de projet,2025-08-01,2025-12-18,0.5,ODI
Tours,105,Expert,Kathryn Johnson,BPCE,Direction de projet,2025-10-06,2026-01-25,0.5,ODI
Paris,105,Expert,Jacob Durham,La Poste,"Informatica stambia, talend, datastage",2023-12-20,2024-09-06,0.2,ODI
Paris,105,Expert,Jacob Durham,Société Générale,"Informatica stambia, talend, datastage",2024-08-22,2025-04-24,0.8,ODI
Paris,105,Expert,Jacob Durham,COVEA,"Informatica stambia, talend, datastage",2025-02-10,2025-02-17,0.2,ODI
Paris,105,Expert,Jacob Durham,BPCE,"Informatica stambia, talend, datastage",2025-01-19,2025-04-11,0.8,ODI
Mtp,105,Junior,William Atkinson,Enedis,SSIS,2024-03-21,2024-08-16,0.8,TALEND
Mtp,105,Junior,William Atkinson,congés,SSIS,2024-08-17,2024-08-31,1.0,TALEND
Mtp,105,Junior,William Atkinson,Engie,SSIS,2024-09-01,2024-10-05,0.9,TALEND
Mtp,105,Junior,William Atkinson,La Poste,SSIS,2024-08-16,2025-01-14,0.1,TALEND
Mtp,105,Junior,William Atkinson,Bouygues,SSIS,2024-11-10,2025-02-13,0.9,TALEND
Mtp,105,Junior,William Atkinson,Dalkia,SSIS,2024-11-23,2024-11-23,0.1,TALEND
Tours,170,Junior,Colin Gonzalez,La Poste,"Informatica stambia, talend, datastage",2023-10-11,2024-01-29,0.8,ODI
Tours,170,Junior,Colin Gonzalez,LVMH,"Informatica stambia, talend, datastage",2023-12-01,2024-09-30,0.2,ODI
Tours,170,Junior,Colin Gonzalez,DISPO ICE,"Informatica stambia, talend, datastage",2024-07-25,2024-09-13,0.8,ODI
Tours,170,Junior,Colin Gonzalez,BPCE,"Informatica stambia, talend, datastage",2024-07-11,2024-11-24,0.2,ODI
Tours,170,Junior,Colin Gonzalez,Bouygues,"Informatica stambia, talend, datastage",2024-09-13,2024-10-05,0.8,ODI
Tours,170,Junior,Colin Gonzalez,Engie,"Informatica stambia, talend, datastage",2024-08-09,2025-01-03,0.2,ODI
Tours,170,Junior,Brian Wolfe,Orange,SAS,2024-06-14,2025-03-01,0.8,MSBI
Tours,170,Junior,Brian Wolfe,Engie,SAS,2025-01-22,2025-05-17,0.2,MSBI
Tours,170,Junior,Brian Wolfe,Bouygues,SAS,2025-04-30,2026-01-05,0.8,MSBI
Tours,115,Confirmé,Paula Mills,DISPO ICE,UX,2024-05-08,2024-08-06,0.5,TALEND
Tours,115,Confirmé,Paula Mills,BPCE,UX,2024-06-09,2024-11-17,0.5,TALEND
Tours,115,Confirmé,Paula Mills,Enedis,UX,2024-08-27,2024-10-01,0.5,TALEND
Tours,115,Confirmé,Paula Mills,Dalkia,UX,2024-08-07,2025-03-06,0.5,TALEND
Tours,115,Confirmé,Paula Mills,congés,UX,2025-03-07,2025-03-21,1.0,TALEND
Tours,115,Confirmé,Paula Mills,Orange,UX,2025-03-22,2026-01-10,0.6,TALEND
Tours,115,Confirmé,Paula Mills,Club Med,UX,2025-12-08,2026-04-06,0.4,TALEND
Tours,115,Confirmé,Paula Mills,Fraikin,UX,2026-03-12,2026-08-31,0.6,TALEND
Tours,105,Junior,Jessica Adams,Enedis,Talend BD,2023-10-29,2024-04-29,0.8,DataViz
Tours,105,Junior,Jessica Adams,DISPO ICE,Talend BD,2024-02-18,2024-03-07,0.2,DataViz
